locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM2503,STM2503,,2618584,2620797,-,putative diguanylate cyclase,Signal transduction mechanisms,Q8ZN67
STM2504,STM2504,,2620894,2621031,-,putative cytoplasmic protein,No COG annotation,Q8ZN66
STM2505,STM2505,,2621102,2621362,-,putative inner membrane protein,No COG annotation,Q8ZN65
STM2506,STM2506,,2621210,2621401,+,putative inner membrane protein,Function unknown,Q8ZN64
STM2507,STM2507,,2621480,2621716,-,putative inner membrane protein,Function unknown,Q8ZN63
STM2508,STM2508,,2621942,2622271,+,putative cytoplasmic protein,Function unknown,Q8ZN62
STM2509,STM2509,,2622291,2622647,-,putative IS3-like transposase,"Replication, recombination and repair",Q8ZN61
STM2510,guaA,,2622804,2624381,-,GMP synthetase,Nucleotide transport and metabolism,Q8ZN60
STM2511,guaB,,2624451,2625917,-,IMP dehydrogenase,Nucleotide transport and metabolism,Q8ZN59
STM2512,xseA,,2626078,2627427,+,exonuclease VII%2C large subunit,"Replication, recombination and repair",Q8ZN58
STM2513,shdA,,2627589,2633708,-,C-terminal region of AIDA-like protein,Cell wall/membrane/envelope biogenesis,Q8ZN57
STM2514,ratB,,2634402,2641709,-,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,Q8ZN56
STM2515,ratA,,2641875,2647472,-,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,Q8ZN55
STM2516,sinI,,2647592,2648551,-,putative outer membrane protein,No COG annotation,H9L465
STM2517,sinH,,2648609,2650801,-,SinH,Cell wall/membrane/envelope biogenesis,H9L456
STM2518,yfgJ,,2651147,2651368,-,putative cytoplasmic protein,Function unknown,Q8ZN54
STM2519,engA,,2651457,2652929,-,putative GTP-binding protein,Function unknown,Q9XCI8
STM2520,yfgL,,2653048,2654226,-,putative serine/threonine protein kinase,Cell wall/membrane/envelope biogenesis,H9L451
STM2521,yfgM,,2654237,2654857,-,putative inner membrane protein,Function unknown,Q7CQ15
STM2522,hisS,,2654871,2656145,-,histidine tRNA synthetase,"Translation, ribosomal structure and biogenesis",O52765
STM2523,gcpE,,2656256,2657374,-,putative protein,Lipid transport and metabolism,P58671
STM2524,yfgA,,2657401,2658405,-,putative membrane protein,Function unknown,Q8ZN53
STM2525,yfgB,,2658697,2659863,-,putative Fe-S-cluster redox enzyme,"Translation, ribosomal structure and biogenesis",Q8ZN52
STM2526,ndk,,2660070,2660501,-,nucleoside diphosphate kinase,Nucleotide transport and metabolism,P65534
STM2527,STM2527,,2660622,2661485,-,putative polyferredoxin,Energy production and conversion,Q8ZN51
STM2528,STM2528,,2661485,2662294,-,putative dimethylsulfoxide reductase,Function unknown,Q8ZN50
STM2529,STM2529,,2662287,2662916,-,putative anaerobic dimethylsulfoxide reductase,Energy production and conversion,Q8ZN49
STM2530,STM2530,,2662913,2665318,-,putative anaerobic dimethylsulfoxide reductase,Energy production and conversion,Q8ZN48
STM2531,pbpC,,2665447,2667762,-,transglycosylase of penicillin-binding protein 1c,Cell wall/membrane/envelope biogenesis,Q8ZN47
STM2532,STM2532,,2667763,2672697,-,putative inner membrane lipoprotein,Function unknown,Q8ZN46
STM2533,sseA,,2672906,2673748,+,putative sulfurtransferase,Coenzyme transport and metabolism,Q8ZN45
STM2534,STM2534,,2673995,2674663,+,putative cytoplasmic protein,Function unknown,Q8ZN44
STM2535,sseB,,2675232,2676017,-,enhances serine sensitivity,Function unknown,Q8ZN43
STM2536,pepB,,2676118,2677401,-,putative aminopeptidase,Amino acid transport and metabolism,Q9RF52
STM2537,yfhJ,,2677648,2677848,-,hypothetical protein,Function unknown,Q7CQ14
STM2538,fdx,,2677860,2678195,-,[2FE-2S] ferredoxin,Energy production and conversion,Q7CQ13
STM2539,hscA,,2678197,2680047,-,chaperone protein,Nucleotide transport and metabolism,Q8ZN42
STM2540,hscB,,2680060,2680575,-,co-chaperone protein Hsc20,"Post-translational modification, protein turnover,and chaperones",Q8ZN41
STM2541,yfhF,,2680771,2681094,-,putative regulator,Energy production and conversion,Q7CQ12
STM2542,nifU,,2681123,2681509,-,NifU homolog,Energy production and conversion,Q7CQ11
STM2543,nifS,,2681537,2682751,-,putative aminotransferase class-V,Amino acid transport and metabolism,Q8ZN40
STM2544,yfhP,,2682932,2683426,-,hypothetical protein,Transcription,Q7CQ10
STM2545,STM2545,,2683586,2684317,-,putative rRNA methylase,"Translation, ribosomal structure and biogenesis",P66974
STM2546,suhB,,2684436,2685239,+,inositol monophosphatase,Carbohydrate transport and metabolism,P58537
STM2547,STM2547,,2685384,2686262,+,putative hydrolase,Function unknown,Q8ZN39
STM2548,asrA,,2686444,2687487,+,anaerobic sulfide reductase,Energy production and conversion,P26474
STM2549,asrB,,2687491,2688309,+,anaerobic sulfide reductase,Energy production and conversion,P26475
STM2550,asrC,,2688320,2689333,+,anaerobic sulfide reductase,Energy production and conversion,P0A1Y2
STM2551,STM2551,,2689334,2690320,-,putative inner membrane protein,Inorganic ion transport and metabolism,Q8ZN38
STM2552,STM2552,,2690311,2690949,-,putative periplasmic or exported protein,Function unknown,Q8ZN37
STM2553,csiE,,2691075,2692352,+,stationary phase inducible protein,Transcription,Q8ZN36
STM2554,hcaT,,2692347,2693486,-,putative MFS family transport protein,Amino acid transport and metabolism,Q7CQ09
STM2555,glyA,,2693682,2694935,-,serine hydroxymethyltransferase,Amino acid transport and metabolism,P0A2E1
STM2556,hmpA,,2695260,2696450,+,dihydropteridine reductase 2,Energy production and conversion,P26353
STM2557,cadC,,2696632,2698176,+,transcriptional activator of cad operon,Transcription,Q8ZN35
STM2558,cadB,,2698537,2699868,+,APC family lysine/cadaverine transport protein,Amino acid transport and metabolism,Q8ZN34
STM2559,cadA,,2699951,2702095,+,lysine decarboxylase 1,Amino acid transport and metabolism,P0A1Z0
STM2560,yjdL,,2702151,2703611,+,putative POT family%2C di-/tripeptide transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZN33
STM2561,glnB,,2703660,2703998,-,regulatory protein (P-II) for nitrogen assimilation by glutamine synthetase (ATase),Transcription,P0A9Z4
STM2562,yfhA,,2704075,2705412,-,putative transcriptional regulator of two-component regulator protein,Nucleotide transport and metabolism,Q8ZN32
STM2563,yfhG,,2705409,2706173,-,putative transcriptional regulator of two-component regulator protein (EBP familiiy),Cell motility,Q8ZN31
STM2564,yfhK,,2706175,2707617,-,putative sensory kinase in regulatory system,Signal transduction mechanisms,Q8ZN30
STM2565,purG,,2708255,2712142,-,phosphoribosylformylglycinamidine synthetase,Nucleotide transport and metabolism,P74881
STM2566,STM2566,,2712164,2712397,+,putative periplasmic protein,No COG annotation,Q8ZN29
STM2567,yfhD,,2712398,2713942,+,putative periplasmic amino acid binding protein,Cell wall/membrane/envelope biogenesis,Q8ZN28
STM2568,yfhC,,2713993,2714544,-,putative cytosine/adenosine deaminase,Nucleotide transport and metabolism,Q7CQ08
STM2569,yfhB,,2714569,2715204,-,putatative phosphoserine phosphatase,Amino acid transport and metabolism,Q8ZN27
STM2570,STM2570,,2715208,2716569,-,putative phosphotransferase system IIB components,Carbohydrate transport and metabolism,Q8ZN26
STM2571,STM2571,,2716580,2717473,-,putative aminotransferase,Function unknown,Q8ZN25
STM2572,yfhH,,2717589,2718437,+,putative ABC superfamily transport protein,Transcription,Q8ZN24
STM2573,STM2573,,2718476,2719393,-,putative ketopantoate reductase,Coenzyme transport and metabolism,Q8ZN23
STM2574,STM2574,,2719415,2720611,-,putative permease,Inorganic ion transport and metabolism,Q8ZN22
STM2575,STM2575,,2720727,2721653,+,putative LysR family transcriptional regulator,Transcription,Q8ZN21
STM2576,yfhL,,2721691,2721951,+,putative ferredoxin,Energy production and conversion,Q8ZN20
STM2577,acpS,,2722063,2722443,-,holo-[acyl-carrier-protein] synthase%2C subunit,Lipid transport and metabolism,P63466
STM2578,pdxJ,,2722443,2723174,-,carries out condensation and ring closure step after PdxA in pyridoxine biosynthesis,Coenzyme transport and metabolism,Q8ZN19
STM2579,recO,,2723186,2723914,-,gap repair gene,"Replication, recombination and repair",P0A285
STM2580,era,,2723926,2724831,-,GTPase,Function unknown,Q56057
STM2581,rnc,,2724828,2725508,-,RNase III%2C ds RNA,"Translation, ribosomal structure and biogenesis",Q56056
STM2582,lepB,,2725782,2726756,-,leader peptidase (signal peptidase I)%2C serine protease,"Intracellular trafficking, secretion, and vesicular transport",P0A1W2
STM2583,lepA,,2726773,2728572,-,GTP-binding elongation factor,Nucleotide transport and metabolism,P0A1W4
STM2584,gogB,,2728977,2730470,+,Gifsy-1 prophage leucine-rich repeat protein,Function unknown,Q8ZN18
STM2585,STM2585,,2731357,2731902,+,Gifsy-1 prophage protein,No COG annotation,Q8ZN17
STM2585A,STM2585A,,2733014,2733241,+,Gifsy-1 prophage protein,No COG annotation,Q8ZN16
STM2586,STM2586,,2733338,2733916,-,Gifsy-1 prophage protein,Function unknown,Q8ZN15
STM2587,STM2587,,2733906,2734730,-,Gifsy-1 prophage protein,Function unknown,Q8ZN14
STM2588,STM2588,,2734727,2737099,-,Gifsy-1 prophage protein,Cell wall/membrane/envelope biogenesis,Q8ZN13
STM2589,STM2589,,2737434,2740796,-,Gifsy-1 prophage protein,"Cell cycle control, cell division, chromosome partitioning",Q8ZN12
STM2590,STM2590,,2740858,2741505,-,Gifsy-1 prophage protein,Function unknown,Q8ZN11
STM2591,STM2591,,2741403,2742002,-,Gifsy-1 prophage protein,Cell wall/membrane/envelope biogenesis,Q8ZN10
STM2592,STM2592,,2742147,2742845,-,Gifsy-1 prophage protein,Function unknown,Q8ZN09
STM2593,STM2593,,2742855,2743184,-,Gifsy-1 prophage protein,Function unknown,Q8ZN08
STM2594,STM2594,,2743187,2746282,-,Gifsy-1 prophage protein,"Cell cycle control, cell division, chromosome partitioning",Q8ZN07
STM2595,STM2595,,2746254,2746592,-,Gifsy-1 prophage protein,Function unknown,Q8ZN06
STM2596,STM2596,,2746589,2746984,-,Gifsy-1 prophage protein,Function unknown,Q8ZN05
STM2597,STM2597,,2747035,2747781,-,Gifsy-1 prophage protein,Cell motility,Q8ZN04
STM2598,STM2598,,2747789,2748190,-,Gifsy-1 prophage protein,Function unknown,Q8ZN03
STM2599,STM2599,,2748179,2749429,+,Gifsy-1 prophage protein,"Replication, recombination and repair",Q8ZN02
STM2600,STM2600,,2749478,2750056,-,Gifsy-1 prophage,Function unknown,Q8ZN01
STM2601,STM2601,,2750084,2750467,-,Gifsy-1 prophage protein,Function unknown,Q8ZN00
STM2602,STM2602,,2750478,2750837,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ9
STM2603,STM2603,,2750895,2751923,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ8
STM2604,STM2604,,2751978,2752325,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ7
STM2605,STM2605,,2752338,2753834,-,Gifsy-1 prophage protein,"Post-translational modification, protein turnover,and chaperones",Q8ZMZ6
STM2606,STM2606,,2753824,2755404,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ5
STM2607,STM2607,,2755401,2755604,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ4
STM2608,STM2608,,2755588,2757519,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ3
STM2609,STM2609,,2757491,2758036,-,Gifsy-1 prophage protein,"Replication, recombination and repair",Q8ZMZ2
STM2610,STM2610,,2758323,2758724,+,Gifsy-1 prophage protein,Function unknown,Q8ZMZ1
STM2611,STM2611,,2758960,2759412,-,Gifsy-1 prophage protein,Function unknown,Q8ZMZ0
STM2612,STM2612,,2759430,2759882,-,Gifsy-1 prophage protein,Carbohydrate transport and metabolism,Q8ZMY9
STM2613,STM2613,,2759866,2760195,-,Gifsy-1 prophage protein,Function unknown,Q8ZMY8
STM2614,STM2614,,2760471,2761157,+,Gifsy-1 prophage protein,Function unknown,Q8ZMY7
STM2616,STM2616,,2762067,2762630,-,Gifsy-1 prophage,Function unknown,Q8ZMY6
STM2617,STM2617,,2762903,2763580,-,Gifsy-1 prophage protein,Function unknown,Q8ZMY5
STM2618,STM2618,,2763577,2763717,-,Gifsy-1 prophage protein,No COG annotation,Q8ZMY4
STM2619,STM2619,,2763714,2764325,-,Gifsy-1 prophage protein,Defense mechanisms,Q8ZMY3
STM2620,STM2620,,2764534,2765136,-,Gifsy-1 prophage protein,Function unknown,Q8ZMY2
STM2621,STM2621,,2765552,2765785,-,Gifsy-1 prophage protein,Function unknown,Q8XGS7
STM2622,STM2622,,2766077,2766370,-,Gifsy-1 prophage protein,No COG annotation,Q8ZMY1
STM2623,STM2623,,2766445,2766756,-,Gifsy-1 prophage protein,Function unknown,H9L468
STM2624,STM2624,,2766753,2767100,-,Gifsy-1 prophage protein,Carbohydrate transport and metabolism,H9L445
STM2625,STM2625,,2767111,2767860,-,Gifsy-1 prophage protein,"Replication, recombination and repair",H9L463
STM2626,STM2626,,2767863,2768846,-,Gifsy-1 prophage protein,Function unknown,Q8XEZ2
STM2627,STM2627,,2768931,2769305,-,Gifsy-1 prophage protein,No COG annotation,H9L420
STM2628,STM2628,,2769630,2770040,+,Gifsy-1 prophage protein,Function unknown,H9L444
STM2629,STM2629,,2770090,2770350,+,Gifsy-1 prophage protein,No COG annotation,Q4AAZ0
STM2630,STM2630,,2770343,2770501,+,Gifsy-1 prophage protein,No COG annotation,Q4AAY9
STM2631,STM2631,,2770523,2770873,+,Gifsy-1 prophage protein,No COG annotation,Q4AAY8
STM2632,STM2632,,2771000,2773885,+,Gifsy-1 prophage protein,"Replication, recombination and repair",Q8XF26
STM2633,STM2633,,2773848,2775005,+,Gifsy-1 prophage protein,Function unknown,Q4AAY7
STM2634,STM2634,,2775048,2775287,+,putative cytoplasmic protein,Function unknown,Q8XFJ8
STM2635,STM2635,,2775328,2775612,+,Gifsy-1 prophage protein,No COG annotation,Q4AAY6
STM2636,STM2636,,2775590,2776819,-,Gifsy-1 prophage protein,"Replication, recombination and repair",Q4AAY5
STM2637,rseC,,2777317,2777796,-,regulator of sigma E (sigma 24) factor,Signal transduction mechanisms,H9L473
STM2638,rseB,,2777793,2778749,-,anti sigma E (sigma 24) factor%2C negative regulator,Signal transduction mechanisms,H9L461
STM2639,rseA,,2778749,2779399,-,anti sigma E (sigma 24) factor%2C negative regulator,Signal transduction mechanisms,Q8ZMY0
STM2640,rpoE,,2779431,2780006,-,sigma E (sigma 24) factor of RNA polymerase,Transcription,P0A2F0
STM2641,nadB,,2780431,2782053,+,quinolinate synthetase%2C B protein,Coenzyme transport and metabolism,Q8ZMX9
STM2642,yfiC,,2782038,2782775,-,putative transferase,"Translation, ribosomal structure and biogenesis",Q8ZMX8
STM2643,srmB,,2782906,2784240,+,ATP-dependent RNA helicase,Nucleotide transport and metabolism,Q8ZMX7
STM2644,yfiE,,2784258,2785157,-,putative LysR family transcriptional regulator,Transcription,Q8ZMX6
STM2645,yfiK,,2785260,2785847,+,putative transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZMX5
STM2646,yfiD,,2785909,2786292,-,putative formate acetyltransferase,Function unknown,Q7CQ05
STM2647,ung,,2786611,2787300,+,uracil-DNA-glycosylase,"Replication, recombination and repair",P67073
STM2648,yfiF,,2787416,2788453,-,putative tRNA/rRNA methyltransferase,Coenzyme transport and metabolism,Q7CQ04
STM2649,trxC,,2788657,2789076,+,thioredoxin 2%2C redox factor,"Post-translational modification, protein turnover,and chaperones",Q8ZMX4
STM2650,yfiP,,2789149,2789829,+,putative cytoplasmic protein,Function unknown,Q8ZMX3
STM2651,yfiQ,,2789883,2792543,+,putative acetyl-CoA synthetase,Energy production and conversion,Q8ZMX2
STM2652,pssA,,2792658,2794013,+,phosphatidylserine synthase,Lipid transport and metabolism,Q7CQ03
STM2653,yfiM,,2794058,2794381,+,putative outer membrane lipoprotein,Function unknown,Q7CQ02
STM2654,kgtP,,2794378,2795679,-,MFS family alpha-ketoglutarate permease,Amino acid transport and metabolism,Q8ZMX1
STM2655,STM2655,,2795783,2796238,-,putative cytoplasmic protein,Function unknown,Q8ZMX0
STM2660,clpB,,2802119,2804692,-,ATP-dependent protease,"Post-translational modification, protein turnover,and chaperones",Q7CQ01
STM2661,yfiH,,2804822,2805553,-,putative inner membrane protein,Function unknown,Q8ZMW9
STM2662,rluD,,2805550,2806530,-,pseudouridine synthase,"Translation, ribosomal structure and biogenesis",P65836
STM2663,yfiO,,2806662,2807399,+,putative lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZMW8
STM2665,yfiA,,2807671,2808009,+,ribosome associated factor,"Translation, ribosomal structure and biogenesis",Q7CQ00
STM2666,STM2666,,2808113,2808160,+,hypothetical protein,No COG annotation,Q7CPZ9
STM2667,pheA,,2808260,2809420,+,chorismate mutase P,Amino acid transport and metabolism,Q8ZMW7
STM2668,STM2668,,2809381,2810289,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,Q8ZMW6
STM2669,tyrA,,2810347,2811468,-,chorismate mutase T,Amino acid transport and metabolism,Q7CPZ8
STM2670,aroF,,2811478,2812548,-,3-deoxy-D-arabinoheptulosonate-7-phosphate synthase,Amino acid transport and metabolism,P0A1B5
STM2671,yfiR,,2812988,2813506,+,putative periplasmic protein,Function unknown,Q8ZMW5
STM2672,yfiN,,2813499,2814719,+,putative diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,Q8ZMW4
STM2673,rplS,,2814876,2815223,-,50S ribosomal subunit protein L19,"Translation, ribosomal structure and biogenesis",P0A2A1
STM2674,trmD,,2815264,2816031,-,tRNA (guanine-7-)-methyltransferase,"Translation, ribosomal structure and biogenesis",P36245
STM2675,rimM,,2816076,2816624,-,16S rRNA processing protein,"Translation, ribosomal structure and biogenesis",P0A2B5
STM2676,rpsP,,2816643,2816891,-,30S ribosomal subunit protein S16,"Translation, ribosomal structure and biogenesis",P0A2A9
STM2677,ffh,,2817205,2818566,-,4.5S-RNP protein,"Intracellular trafficking, secretion, and vesicular transport",Q7CPZ7
STM2678,corE,,2818732,2819523,+,putative cytochrome c-type biogenesis protein,Function unknown,Q7CPZ6
