,gene_id,gene_ontology
4166,UniProtKB:Q8ZQP4|PTN001846997,cardiolipin synthase activity
4167,UniProtKB:Q8ZQP4|PTN001846997,cardiolipin biosynthetic process
4168,UniProtKB:Q8ZQP4|PTN001846997,membrane
4169,UniProtKB:Q8ZR71|PTN001699254,cytosol
4170,UniProtKB:Q8ZR72|PTN002019027,arginine deiminase pathway
4171,UniProtKB:Q8ZR72|PTN002019027,cytosol
4172,UniProtKB:Q8ZR72|PTN002019027,carbamate kinase activity
4173,UniProtKB:Q8ZR84|PTN001740142,hydroxypyruvate isomerase activity
4174,UniProtKB:Q8ZR84|PTN001740142,glyoxylate metabolic process
4175,UniProtKB:Q8ZQ10|PTN002091553,cell outer membrane
4176,UniProtKB:Q8ZQ10|PTN002091553,siderophore uptake transmembrane transporter activity
4177,UniProtKB:Q8ZPR2|PTN001922032,membrane
4178,UniProtKB:Q8ZPT1|PTN001795614,endonuclease activity
4179,UniProtKB:Q8ZMK3|PTN002220614,phosphoenolpyruvate-dependent sugar phosphotransferase system
4180,UniProtKB:Q8ZJU1|PTN002019706,fimbrial usher porin activity
4181,UniProtKB:Q8ZJU1|PTN002019706,cell outer membrane
4182,UniProtKB:Q8ZJU1|PTN002019706,pilus assembly
4183,UniProtKB:Q8ZKS0|PTN002120625,plasma membrane
4184,UniProtKB:Q8ZKS0|PTN002120625,transmembrane transporter activity
4185,UniProtKB:Q8ZKX2|PTN002016717,outer membrane-bounded periplasmic space
4186,UniProtKB:Q8ZKX2|PTN002016717,peptide transport
4187,UniProtKB:Q8ZKX2|PTN002016717,peptide transmembrane transporter activity
4188,UniProtKB:Q8ZM23|PTN002012581,D-glucuronate catabolic process
4189,UniProtKB:Q8ZM23|PTN002012581,D-galacturonate catabolic process
4190,UniProtKB:Q8ZM46|PTN001781020,cytoplasm
4191,UniProtKB:Q8ZLV0|PTN008241596,protein kinase activator activity
4192,UniProtKB:Q8ZLV0|PTN008241596,regulation of ion transmembrane transporter activity
4193,UniProtKB:Q8ZLV2|PTN002014749,plasma membrane
4194,UniProtKB:Q8ZLV2|PTN002014749,protein-phosphocysteine-sugar phosphotransferase activity
4195,UniProtKB:Q8ZLV2|PTN002014749,phosphoenolpyruvate-dependent sugar phosphotransferase system
4196,UniProtKB:Q08021|PTN001795321,N-acetyltransferase activity
4197,UniProtKB:P40800|PTN002120626,transmembrane transporter activity
4198,UniProtKB:P40800|PTN002120626,plasma membrane
4199,UniProtKB:P40810|PTN001842243,hydro-lyase activity
4200,UniProtKB:P40810|PTN001842243,cytosol
4201,UniProtKB:Q08016|PTN001685746,arginine biosynthetic process via ornithine
4202,UniProtKB:Q08016|PTN001685746,citrulline biosynthetic process
4203,UniProtKB:Q08016|PTN001685746,ornithine carbamoyltransferase activity
4204,UniProtKB:P69936|PTN001963590,cytosol
4205,UniProtKB:P69936|PTN001963590,fatty acid elongation
4206,UniProtKB:P69917|PTN002169049,cytosol
4207,UniProtKB:P69917|PTN002169049,negative regulation of translational initiation
4208,UniProtKB:P69917|PTN002169049,mRNA 5'-UTR binding
4209,UniProtKB:P69226|PTN002120832,cytosol
4210,UniProtKB:P69226|PTN002120832,ribosome binding
4211,UniProtKB:P40193|PTN001715129,transaminase activity
4212,UniProtKB:P40193|PTN001715129,alpha-amino acid metabolic process
4213,UniProtKB:P40196|PTN002086857,drug binding
4214,UniProtKB:P40196|PTN002086857,peptidoglycan biosynthetic process
4215,UniProtKB:P40196|PTN002086857,penicillin binding
4216,UniProtKB:P40196|PTN002086857,response to antibiotic
4217,UniProtKB:P40196|PTN002086857,peptidoglycan glycosyltransferase activity
4218,UniProtKB:P67179|PTN001755582,cytosol
4219,UniProtKB:P67161|PTN002017169,plasma membrane
4220,UniProtKB:P67038|PTN001694082,phenylalanine-tRNA ligase activity
4221,UniProtKB:P67038|PTN001694082,cytoplasm
4222,UniProtKB:P67038|PTN001694082,phenylalanyl-tRNA aminoacylation
4223,UniProtKB:Q05869|PTN001621426,base-excision repair
4224,UniProtKB:Q05869|PTN001621426,DNA repair
4225,UniProtKB:Q05869|PTN001621426,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity"
4226,UniProtKB:Q05869|PTN001621426,purine-specific mismatch base pair DNA N-glycosylase activity
4227,UniProtKB:Q05869|PTN001621426,mismatch repair
4228,UniProtKB:Q05869|PTN001621426,oxidized purine DNA binding
4229,UniProtKB:Q05869|PTN001621426,adenine/guanine mispair binding
4230,UniProtKB:Q05602|PTN002149289,cobalamin biosynthetic process
4231,UniProtKB:Q05602|PTN002149289,adenosylcobinamide-GDP ribazoletransferase activity
4232,UniProtKB:Q05599|PTN002166485,cobalamin biosynthetic process
4233,UniProtKB:Q05598|PTN002166665,cobalt ion transport
4234,UniProtKB:Q05598|PTN002166665,ATP-binding cassette (ABC) transporter complex
4235,UniProtKB:Q05596|PTN001953314,ATP binding
4236,UniProtKB:Q05596|PTN001953314,ATPase-coupled transmembrane transporter activity
4237,UniProtKB:Q05596|PTN001953314,ATP-binding cassette (ABC) transporter complex
4238,UniProtKB:O54453|PTN002011158,5'-3' exodeoxyribonuclease activity
4239,UniProtKB:O54453|PTN002011158,5'-3' exoribonuclease activity
4240,UniProtKB:O54326|PTN001885562,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity"
4241,UniProtKB:O54326|PTN001885562,DNA-(apurinic or apyrimidinic site) endonuclease activity
4242,UniProtKB:O54326|PTN001885562,base-excision repair
4243,UniProtKB:O54326|PTN001885562,"base-excision repair, AP site formation"
4244,UniProtKB:O54326|PTN001885562,DNA N-glycosylase activity
4245,UniProtKB:O54297|PTN001722959,positive regulation of translational fidelity
4246,UniProtKB:O54297|PTN001722959,structural constituent of ribosome
4247,UniProtKB:O54297|PTN001722959,rRNA binding
4248,UniProtKB:O54297|PTN001722959,small ribosomal subunit
4249,UniProtKB:O54296|PTN001716435,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
4250,UniProtKB:O54296|PTN001716435,structural constituent of ribosome
4251,UniProtKB:O54296|PTN001716435,mRNA 5'-UTR binding
4252,UniProtKB:O54296|PTN001716435,cytosolic small ribosomal subunit
4253,UniProtKB:O54296|PTN001716435,ribosomal small subunit assembly
4254,UniProtKB:O54296|PTN001716435,small ribosomal subunit rRNA binding
4255,UniProtKB:O54296|PTN001716435,translation
4256,UniProtKB:P67470|PTN001665635,membrane
4257,UniProtKB:P67470|PTN001665635,zinc ion transmembrane transporter activity
4258,UniProtKB:P67470|PTN001665635,zinc ion transmembrane transport
4259,UniProtKB:P67458|PTN002148967,cytosol
4260,UniProtKB:P67458|PTN002148967,exodeoxyribonuclease VII activity
4261,UniProtKB:P67341|PTN001671170,O-acetyl-ADP-ribose deacetylase activity
4262,UniProtKB:P67341|PTN001671170,negative regulation of endoribonuclease activity
4263,UniProtKB:P67341|PTN001671170,deacetylase activity
4264,UniProtKB:P67270|PTN001790089,cytoplasm
4265,UniProtKB:P67218|PTN002140407,ribosomal small subunit assembly
4266,UniProtKB:P67218|PTN002140407,cytosol
4267,UniProtKB:P67218|PTN002140407,translation
4268,UniProtKB:P67714|PTN002215265,bacterial nucleoid
4269,UniProtKB:P67714|PTN002215265,single-stranded RNA binding
4270,UniProtKB:P67714|PTN002215265,double-stranded DNA binding
4271,UniProtKB:P67693|PTN002218015,FtsZ-dependent cytokinesis
4272,UniProtKB:P67693|PTN002218015,cell division site
4273,UniProtKB:P67649|PTN002125981,chaperone binding
4274,UniProtKB:P67617|PTN002200334,cellular response to oxidative stress
4275,UniProtKB:P67617|PTN002200334,cytosol
4276,UniProtKB:P67613|PTN002013167,cytoplasm
4277,UniProtKB:P67613|PTN002013167,leucyltransferase activity
4278,UniProtKB:P67605|PTN002218453,cytosol
4279,UniProtKB:P67557|PTN002021009,beta-glucan biosynthetic process
4280,UniProtKB:P67557|PTN002021009,outer membrane-bounded periplasmic space
4281,UniProtKB:P67537|PTN002210957,cytosol
4282,UniProtKB:P67904|PTN001709401,small ribosomal subunit
4283,UniProtKB:P67904|PTN001709401,structural constituent of ribosome
4284,UniProtKB:P35891|PTN002012039,DNA replication
4285,UniProtKB:P35891|PTN002012039,plasma membrane
4286,UniProtKB:P35891|PTN002012039,DNA replication origin binding
4287,UniProtKB:P35891|PTN002012039,DNA replication initiation
4288,UniProtKB:P36674|PTN002013951,DNA-binding transcription factor activity
4289,UniProtKB:P36674|PTN002013951,transcription regulatory region sequence-specific DNA binding
4290,UniProtKB:P36674|PTN002013951,"regulation of transcription, DNA-templated"
4291,UniProtKB:P36640|PTN001943810,intracellular membrane-bounded organelle
4292,UniProtKB:P36640|PTN001943810,ATPase-coupled cation transmembrane transporter activity
4293,UniProtKB:P36634|PTN002016684,peptide transport
4294,UniProtKB:P36634|PTN002016684,outer membrane-bounded periplasmic space
4295,UniProtKB:P36634|PTN002016684,peptide transmembrane transporter activity
4296,UniProtKB:P36557|PTN001976799,phosphorelay signal transduction system
4297,UniProtKB:P36557|PTN001976799,plasma membrane
4298,UniProtKB:P36556|PTN001982241,phosphorelay response regulator activity
4299,UniProtKB:P36556|PTN001982241,DNA-binding transcription activator activity
4300,UniProtKB:P36556|PTN001982241,cytosol
4301,UniProtKB:P36556|PTN001982241,transcription regulatory region sequence-specific DNA binding
4302,UniProtKB:P36556|PTN001982241,protein-DNA complex
4303,UniProtKB:P36556|PTN001982241,DNA-binding transcription factor activity
4304,UniProtKB:P36555|PTN002019552,lipopolysaccharide core region biosynthetic process
4305,UniProtKB:P36555|PTN002019552,"phosphotransferase activity, phosphate group as acceptor"
4306,UniProtKB:P36555|PTN002019552,plasma membrane
4307,UniProtKB:P35672|PTN002017453,type II protein secretion system complex
4308,UniProtKB:P35672|PTN002017453,protein secretion
4309,UniProtKB:P37604|PTN001854318,endopeptidase activity
4310,UniProtKB:P37602|PTN002020780,integral component of plasma membrane
4311,UniProtKB:P37602|PTN002020780,oxidation-reduction process
4312,UniProtKB:P37602|PTN002020780,heme binding
4313,UniProtKB:P37600|PTN001699765,nitrate reductase activity
4314,UniProtKB:P37600|PTN001699765,"4 iron, 4 sulfur cluster binding"
4315,UniProtKB:P37600|PTN001699765,molybdenum ion binding
4316,UniProtKB:P37593|PTN001922116,nitrite efflux transmembrane transporter activity
4317,UniProtKB:P37593|PTN001922116,nitrite transport
4318,UniProtKB:P37593|PTN001922116,nitrate transport
4319,UniProtKB:P37593|PTN001922116,integral component of plasma membrane
4320,UniProtKB:P37593|PTN001922116,nitrate transmembrane transporter activity
4321,UniProtKB:P37586|PTN001844093,methionine synthase activity
4322,UniProtKB:P37586|PTN001844093,cytosol
4323,UniProtKB:P37462|PTN001819091,oxidative DNA demethylase activity
4324,UniProtKB:P37460|PTN001718921,amino acid transmembrane transport
4325,UniProtKB:P37460|PTN001718921,amino acid transmembrane transporter activity
4326,UniProtKB:P37460|PTN001718921,integral component of membrane
4327,UniProtKB:P37459|PTN002022056,sequence-specific DNA binding
4328,UniProtKB:P37459|PTN002022056,"transcription, DNA-templated"
4329,UniProtKB:P37459|PTN002022056,DNA-binding transcription factor activity
4330,UniProtKB:P37444|PTN002210871,"regulation of transcription, DNA-templated"
4331,UniProtKB:P37444|PTN002210871,sequence-specific DNA binding
4332,UniProtKB:P37430|PTN001862262,transcription antitermination
4333,UniProtKB:P37430|PTN001862262,cytosol
4334,UniProtKB:P37421|PTN002014361,ADP-heptose-lipopolysaccharide heptosyltransferase activity
4335,UniProtKB:P37421|PTN002014361,cytosol
4336,UniProtKB:P37421|PTN002014361,lipopolysaccharide core region biosynthetic process
4337,UniProtKB:P37419|PTN001786439,cytosol
4338,UniProtKB:P37419|PTN001786439,glycine C-acetyltransferase activity
4339,UniProtKB:P37418|PTN001945350,CoA-ligase activity
4340,UniProtKB:P37418|PTN001945350,o-succinylbenzoate-CoA ligase activity
4341,UniProtKB:P37418|PTN001945350,menaquinone biosynthetic process
4342,UniProtKB:P37416|PTN001766701,cytoplasm
4343,UniProtKB:P37416|PTN001766701,biotin-[acetyl-CoA-carboxylase] ligase activity
4344,UniProtKB:P37416|PTN001766701,protein biotinylation
4345,UniProtKB:P37415|PTN002161051,DNA recombination
4346,UniProtKB:P37415|PTN002161051,double-stranded DNA endodeoxyribonuclease activity
4347,UniProtKB:P37413|PTN001840755,homoserine O-succinyltransferase activity
4348,UniProtKB:P37412|PTN001723089,leucine biosynthetic process
4349,UniProtKB:P37412|PTN001723089,3-isopropylmalate dehydrogenase activity
4350,UniProtKB:P37412|PTN001723089,cytosol
4351,UniProtKB:P37411|PTN001607092,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex"
4352,UniProtKB:P37411|PTN001607092,ATP binding
4353,UniProtKB:P37411|PTN001607092,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity"
4354,UniProtKB:P37411|PTN001607092,cytoplasm
4355,UniProtKB:P37411|PTN001607092,DNA binding
4356,UniProtKB:P37411|PTN001607092,DNA topological change
4357,UniProtKB:P37409|PTN002012599,cobalamin transport
4358,UniProtKB:P37409|PTN002012599,intrinsic component of cell outer membrane
4359,UniProtKB:P37408|PTN001671245,ferrochelatase activity
4360,UniProtKB:P37408|PTN001671245,heme biosynthetic process
4361,UniProtKB:P37402|PTN001856910,2-dehydropantoate 2-reductase activity
4362,UniProtKB:P37402|PTN001856910,NADP binding
4363,UniProtKB:P37926|PTN002123761,pilus
4364,UniProtKB:P37926|PTN002123761,pilus organization
4365,UniProtKB:P37926|PTN002123761,cell adhesion
4366,UniProtKB:P37926|PTN002123761,cell adhesion involved in single-species biofilm formation
4367,UniProtKB:P37925|PTN005002652,pilus organization
4368,UniProtKB:P37925|PTN005002652,cell adhesion
4369,UniProtKB:P37925|PTN005002652,cell adhesion involved in single-species biofilm formation
4370,UniProtKB:P37925|PTN005002652,pilus
4371,UniProtKB:P37924|PTN002019720,pilus assembly
4372,UniProtKB:P37924|PTN002019720,cell outer membrane
4373,UniProtKB:P37924|PTN002019720,fimbrial usher porin activity
4374,UniProtKB:P37922|PTN002123770,pilus organization
4375,UniProtKB:P37922|PTN002123770,cell adhesion
4376,UniProtKB:P37922|PTN002123770,pilus
4377,UniProtKB:P37922|PTN002123770,cell adhesion involved in single-species biofilm formation
4378,UniProtKB:P37921|PTN002123772,cell adhesion
4379,UniProtKB:P37921|PTN002123772,cell adhesion involved in single-species biofilm formation
4380,UniProtKB:P37921|PTN002123772,pilus
4381,UniProtKB:P37921|PTN002123772,pilus organization
4382,UniProtKB:P37868|PTN002019719,pilus assembly
4383,UniProtKB:P37868|PTN002019719,cell outer membrane
4384,UniProtKB:P37868|PTN002019719,fimbrial usher porin activity
4385,UniProtKB:P37724|PTN001670144,tRNA modification
4386,UniProtKB:P37724|PTN001670144,tRNA dimethylallyltransferase activity
4387,UniProtKB:P37169|PTN001676741,peptidoglycan biosynthetic process
4388,UniProtKB:P37169|PTN001676741,lipid-linked peptidoglycan transport
4389,UniProtKB:P37169|PTN001676741,lipid-linked peptidoglycan transporter activity
4390,UniProtKB:P37169|PTN001676741,integral component of plasma membrane
4391,UniProtKB:P37169|PTN001676741,lipid translocation
4392,UniProtKB:P36245|PTN002081180,tRNA (guanine-N1-)-methyltransferase activity
4393,UniProtKB:P36245|PTN002081180,cytosol
4394,UniProtKB:P36245|PTN002081180,tRNA (guanine(37)-N(1))-methyltransferase activity
4395,UniProtKB:P36245|PTN002081180,tRNA N1-guanine methylation
4396,UniProtKB:P77983|PTN001721598,cytosol
4397,UniProtKB:P77983|PTN001721598,pyruvate kinase activity
4398,UniProtKB:P77983|PTN001721598,cytoplasm
4399,UniProtKB:P77983|PTN001721598,glycolytic process
4400,UniProtKB:P39701|PTN001888370,cytoplasm
4401,UniProtKB:P39701|PTN001888370,"intramolecular transferase activity, phosphotransferases"
4402,UniProtKB:P38039|PTN001834748,oxidoreductase activity
4403,UniProtKB:P38039|PTN001834748,flavin adenine dinucleotide binding
4404,UniProtKB:P38039|PTN001834748,FMN binding
4405,UniProtKB:P38039|PTN001834748,cytosol
4406,UniProtKB:P39432|PTN002162828,thiamine metabolic process
4407,UniProtKB:P39432|PTN002162828,nucleoside-triphosphatase activity
4408,UniProtKB:Q9L6P1|PTN001877211,integral component of membrane
4409,UniProtKB:Q9L6P1|PTN001877211,plasma membrane
4410,UniProtKB:Q9L6R7|PTN001878386,"phosphotransferase activity, for other substituted phosphate groups"
4411,UniProtKB:Q9L6R7|PTN001878386,cell wall organization
4412,UniProtKB:Q9L6R7|PTN001878386,integral component of plasma membrane
4413,UniProtKB:Q9L6R7|PTN001878386,lipopolysaccharide biosynthetic process
4414,UniProtKB:Q9L6R7|PTN001878386,cell wall macromolecule biosynthetic process
4415,UniProtKB:P58671|PTN002019751,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity
4416,UniProtKB:P58671|PTN002019751,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
4417,UniProtKB:P33321|PTN001658047,cytosol
4418,UniProtKB:P33321|PTN001658047,ribosome disassembly
4419,UniProtKB:P33321|PTN001658047,translation initiation factor activity
4420,UniProtKB:P33321|PTN001658047,ribosome binding
4421,UniProtKB:P33027|PTN001922374,lactose transport
4422,UniProtKB:P33027|PTN001922374,glucose transmembrane transport
4423,UniProtKB:P33027|PTN001922374,carbohydrate:proton symporter activity
4424,UniProtKB:P33027|PTN001922374,cellular response to glucose-phosphate stress
4425,UniProtKB:P33027|PTN001922374,plasma membrane
4426,UniProtKB:P33027|PTN001922374,integral component of membrane
4427,UniProtKB:P33901|PTN001717895,plasma membrane respiratory chain complex I
4428,UniProtKB:P33901|PTN001717895,cellular respiration
4429,UniProtKB:P33772|PTN002018890,outer membrane-bounded periplasmic space
4430,UniProtKB:P33772|PTN002018890,N-acetylmuramoyl-L-alanine amidase activity
4431,UniProtKB:P33772|PTN002018890,cytokinesis
4432,UniProtKB:P33771|PTN001644512,coproporphyrinogen oxidase activity
4433,UniProtKB:P33771|PTN001644512,protoporphyrinogen IX biosynthetic process
4434,UniProtKB:P33771|PTN001644512,cytoplasm
4435,UniProtKB:P74857|PTN001807732,"proton-transporting ATP synthase complex, catalytic core F(1)"
4436,UniProtKB:P74876|PTN001705617,DNA-dependent DNA replication
4437,UniProtKB:P74883|PTN001630910,phosphoribosylamine-glycine ligase activity
4438,UniProtKB:P74883|PTN001630910,purine nucleotide biosynthetic process
4439,UniProtKB:P74883|PTN001630910,phosphoribosylformylglycinamidine cyclo-ligase activity
4440,UniProtKB:P74883|PTN001630910,cytosol
4441,UniProtKB:P74883|PTN001630910,adenine biosynthetic process
4442,UniProtKB:P00898|PTN002599700,tryptophan biosynthetic process
4443,UniProtKB:P26265|PTN001696647,outer membrane-bounded periplasmic space
4444,UniProtKB:P26265|PTN001696647,nucleotide catabolic process
4445,UniProtKB:P26388|PTN001754783,"transferase activity, transferring glycosyl groups"
4446,UniProtKB:P26398|PTN002015863,pyridoxal phosphate binding
4447,UniProtKB:P26398|PTN002015863,transaminase activity
4448,UniProtKB:P26398|PTN002015863,polysaccharide biosynthetic process
4449,UniProtKB:P26469|PTN002014335,cytosol
4450,UniProtKB:P26469|PTN002014335,ADP-heptose-lipopolysaccharide heptosyltransferase activity
4451,UniProtKB:P26469|PTN002014335,lipopolysaccharide core region biosynthetic process
4452,UniProtKB:P07691|PTN002081074,'de novo' pyrimidine nucleobase biosynthetic process
4453,UniProtKB:P07691|PTN002081074,orotidine-5'-phosphate decarboxylase activity
4454,UniProtKB:P07691|PTN002081074,cytosol
4455,UniProtKB:P07637|PTN001843718,3-phosphoshikimate 1-carboxyvinyltransferase activity
4456,UniProtKB:P07637|PTN001843718,chorismate biosynthetic process
4457,UniProtKB:P07362|PTN002017189,cytoplasm
4458,UniProtKB:P07362|PTN002017189,DNA primase activity
4459,UniProtKB:P07362|PTN002017189,"DNA replication, synthesis of RNA primer"
4460,UniProtKB:P08870|PTN001830238,cytoplasm
4461,UniProtKB:P08870|PTN001830238,pyrimidine ribonucleoside biosynthetic process
4462,UniProtKB:P08870|PTN001830238,pyrimidine nucleotide biosynthetic process
4463,UniProtKB:P08870|PTN001830238,orotate phosphoribosyltransferase activity
4464,UniProtKB:P08870|PTN001830238,'de novo' pyrimidine nucleobase biosynthetic process
4465,UniProtKB:O68901|PTN001597159,removal of superoxide radicals
4466,UniProtKB:O68901|PTN001597159,periplasmic space
4467,UniProtKB:O68901|PTN001597159,superoxide dismutase activity
4468,UniProtKB:O68901|PTN001597159,copper ion binding
4469,UniProtKB:O68838|PTN002215161,metal ion binding
4470,UniProtKB:O68838|PTN002215161,glutathione biosynthetic process
4471,UniProtKB:O68838|PTN002215161,glutamate-cysteine ligase activity
4472,UniProtKB:O68838|PTN002215161,cytosol
4473,UniProtKB:O68926|PTN002016980,intracellular sequestering of iron ion
