locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM2350,yfcH,,2461185,2462078,+,putative sugar nucleotide epimerase,Function unknown,
STM2351,hisP,,2462130,2462906,-,histidine and lysine/arginine/ornithine transport protein,Amino acid transport and metabolism,
STM2352,hisM,,2462917,2463624,-,histidine and lysine/arginine/ornithine transport protein,Amino acid transport and metabolism,
STM2353,hisQ,,2463621,2464307,-,histidine and lysine/arginine/ornithine transport system,Amino acid transport and metabolism,
STM2354,hisJ,,2464490,2465272,-,histidine transport protein,Amino acid transport and metabolism,
STM2355,argT,,2465510,2466292,-,lysine/arginine/ornithine transport protein,Amino acid transport and metabolism,
STM2356,ubiX,,2466581,2467150,-,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Coenzyme transport and metabolism,
STM2357,STM2357,,2467177,2468583,-,putative amino acid transporter,Amino acid transport and metabolism,
STM2358,STM2358,,2468647,2469750,-,putative cytoplasmic protein,Amino acid transport and metabolism,
STM2359,STM2359,,2469752,2471173,-,putative amino acid transporter,Amino acid transport and metabolism,
STM2360,STM2360,,2471264,2472661,-,putative diaminopimelate decarboxylase,Amino acid transport and metabolism,
STM2361,STM2361,,2472872,2474299,+,putative regulatory protein,Transcription,
STM2362,purF,,2474335,2475852,-,amidophosphoribosyltransferase,Nucleotide transport and metabolism,
STM2363,cvpA,,2475890,2476378,-,membrane protein required for colicin V production,Function unknown,
STM2364,dedD,,2476689,2477363,-,putative lipoprotein,"Cell cycle control, cell division, chromosome partitioning",
STM2365,folC,,2477353,2478621,-,folylpolyglutamate synthase,Coenzyme transport and metabolism,
STM2366,accD,,2478689,2479603,-,acetylCoA carboxylase%2C beta subunit,Lipid transport and metabolism,
STM2367,dedA,,2479753,2480412,-,putative DedA family,Function unknown,
STM2368,truA,,2480461,2481273,-,pseudouridylate synthase I,"Translation, ribosomal structure and biogenesis",
STM2369,usg,,2481273,2482286,-,putative aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,
STM2370,pdxB,,2482354,2483490,-,erythronate-4-phosphate dehydrogenase,Coenzyme transport and metabolism,
STM2371,flk,,2483594,2484595,+,cell division protein,Cell motility,
STM2372,STM2372,,2484592,2485770,-,putative transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM2373,STM2373,,2485950,2486324,-,putative cytoplasmic protein,No COG annotation,
STM2374,STM2374,,2486497,2486745,+,putatiave helix-turn-helix regulatory protein,Transcription,
STM2375,STM2375,,2486914,2487282,+,putative cytoplasmic protein,Function unknown,
STM2376,STM2376,,2487282,2487800,+,putative periplasmic protein,Cell wall/membrane/envelope biogenesis,
STM2377,STM2377,,2487867,2488523,-,putative inner membrane protein,Function unknown,
STM2378,fabB,,2488621,2489835,-,3-oxoacyl-[acyl-carrier-protein] synthase I,Lipid transport and metabolism,
STM2379,STM2379,,2489935,2491995,+,putative peptidase,"Translation, ribosomal structure and biogenesis",
STM2380,yfcL,,2492047,2492322,-,putative cytoplasmic protein,Function unknown,
STM2381,yfcM,,2492355,2492903,-,putative cytoplasmic protein,Function unknown,
STM2382,yfcA,,2492903,2493712,-,putative permease,Function unknown,
STM2383,mepA,,2493712,2494536,-,penicillin-insensitive murein DD-endopeptidase,Cell wall/membrane/envelope biogenesis,
STM2384,aroC,,2494540,2495625,-,chorismate synthase,Amino acid transport and metabolism,
STM2385,yfcB,,2495661,2496593,-,putative methylase,"Translation, ribosomal structure and biogenesis",
STM2386,yfcN,,2496759,2497310,+,putative Smr domain containing protein,Function unknown,
STM2387,sixA,,2497410,2497895,-,phosphohistidine phosphatase,Signal transduction mechanisms,
STM2388,yfcX,,2498104,2500251,-,putative dehydrogenase,Lipid transport and metabolism,
STM2389,yfcY,,2500251,2501561,-,putative acetyl-CoA acetyltransferase,Lipid transport and metabolism,
STM2390,yfcZ,,2501739,2502023,-,putative cytoplasmic protein,Function unknown,
STM2391,fadL,,2502388,2503701,+,transport of long-chain fatty acids,Lipid transport and metabolism,
STM2392,vacJ,,2503762,2504517,-,lipoprotein precursor,Cell wall/membrane/envelope biogenesis,
STM2393,yfdC,,2504806,2505747,+,putative transport,Inorganic ion transport and metabolism,
STM2395,pgtE,,2506054,2506992,-,outer membrane protein E,Cell wall/membrane/envelope biogenesis,
STM2396,pgtA,,2507260,2508507,-,activator protein,Signal transduction mechanisms,
STM2397,pgtB,,2508497,2510503,-,protein for signal transmission,Signal transduction mechanisms,
STM2398,pgtC,,2510500,2511693,-,protein for signal transmission,Inorganic ion transport and metabolism,
STM2399,pgtP,,2512129,2513520,+,transporter protein,Carbohydrate transport and metabolism,
STM2400,STM2400,,2513796,2514038,-,putative inner membrane protein,Function unknown,
STM2401,ddg,,2514560,2515480,+,cold shock-induced palmitoleoyl transferase,Cell wall/membrane/envelope biogenesis,
STM2402,yfdZ,,2516004,2517242,-,putative aminotransferase,Amino acid transport and metabolism,
STM2403,glk,,2517963,2518928,-,glucokinase,Nucleotide transport and metabolism,
STM2404,STM2404,,2519132,2520367,+,putative chloride channel permease,Inorganic ion transport and metabolism,
STM2405,STM2405,,2520387,2522039,-,putative thiamine pyrophosphate enzymes,Carbohydrate transport and metabolism,
STM2406,STM2406,,2522219,2523217,+,putative oxidoreductase,Energy production and conversion,
STM2407,ypeC,,2523331,2523657,+,putative periplasmic protein,Function unknown,
STM2408,mntH,,2523718,2524959,-,manganese/divalent cation transport protein,Inorganic ion transport and metabolism,
STM2409,nupC,,2525302,2526504,+,NUP family nucleoside transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM2410,yfeA,,2526557,2528746,-,putative diguanylate cyclase/phosphodiesterase domain 1 containing protein,Signal transduction mechanisms,
STM2413,yfeC,,2529352,2529714,+,putative negative regulator,"Replication, recombination and repair",
STM2414,yfeD,,2529716,2530108,+,putative negative regulator,"Replication, recombination and repair",
STM2415,gltX,,2530162,2531577,-,glutamate tRNA synthetase%2C catalytic subunit,"Translation, ribosomal structure and biogenesis",
STM2420,xapR,,2532393,2533277,-,regulator for XapA,Transcription,
STM2421,xapB,,2533546,2534802,-,MFS superfamily xanthosine permease,"Intracellular trafficking, secretion, and vesicular transport",
STM2422,xapA,,2534857,2535690,-,xanthosine phosphorylase,Nucleotide transport and metabolism,
STM2423,yfeN,,2535946,2536707,+,putative outer membrane protein,Function unknown,
STM2424,yfeR,,2536769,2537695,-,putative LysR family transcriptional regulator,Transcription,
STM2425,yfeH,,2537785,2538783,+,putative Na+-dependent transporter,Function unknown,
STM2426,STM2426,,2538780,2539007,-,putative cytoplasmic protein,Function unknown,
STM2427,lig,,2539000,2541015,-,DNA ligase,"Replication, recombination and repair",
STM2428,zipA,,2541087,2542073,-,cell division protein involved in FtsZ ring,"Cell cycle control, cell division, chromosome partitioning",
STM2429,cysZ,,2542305,2543066,+,required for sulfate transport,"Intracellular trafficking, secretion, and vesicular transport",
STM2430,cysK,,2543230,2544201,+,subunit of cysteine synthase A and O-acetylserine sulfhydrolase A,Amino acid transport and metabolism,
STM2431,ptsH,,2544585,2544842,+,phosphohistidinoprotein-hexose phosphotransferase,Carbohydrate transport and metabolism,
STM2432,ptsI,,2544891,2546618,+,PEP-protein phosphotransferase,Carbohydrate transport and metabolism,
STM2433,crr,,2546659,2547168,+,glucose-specific IIA component,Carbohydrate transport and metabolism,
STM2434,STM2434,,2547317,2547556,-,putative cytoplasmic protein,No COG annotation,
STM2435,pdxK,,2547553,2548419,-,pyridoxal-pyridoxamine kinase,Coenzyme transport and metabolism,
STM2436,ptsJ,,2548502,2549794,+,putative gntR family regulatory protein,Transcription,
STM2437,yfeJ,,2549809,2550528,+,putative GMP synthase,Nucleotide transport and metabolism,
STM2438,yfeK,,2550587,2550967,+,putative periplasmic protein,Function unknown,
STM2439,yfeL,,2550980,2551519,+,putative membrane carboxypeptidase,Cell wall/membrane/envelope biogenesis,
STM2440,cysM,,2551650,2552561,-,cysteine synthase B,Amino acid transport and metabolism,
STM2441,cysA,,2552629,2553726,-,sulfate permease A protein,Inorganic ion transport and metabolism,
STM2442,cysW,,2553716,2554591,-,thiosulfate permease W protein,Inorganic ion transport and metabolism,
STM2443,cysU,,2554591,2555424,-,thiosulfate transport protein,Inorganic ion transport and metabolism,
STM2444,cysP,,2555424,2556440,-,thiosulfate transport protein,Inorganic ion transport and metabolism,
STM2445,ucpA,,2556598,2557389,-,putative oxidoreductase,Lipid transport and metabolism,
STM2446,STM2446,,2557627,2558526,-,putative iron-dependent peroxidase,Inorganic ion transport and metabolism,
STM2447,STM2447,,2558621,2559196,-,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM2448,yfeZ,,2559258,2559707,-,putative inner membrane protein,Function unknown,
STM2449,STM2449,,2559694,2560230,-,putative acetyltransferase,Transcription,
STM2450,amiA,,2560332,2561201,+,N-acetylmuramoyl-l-alanine amidase I,Cell wall/membrane/envelope biogenesis,
STM2451,hemF,,2561204,2562103,+,coproporphyrinogen III oxidase,Coenzyme transport and metabolism,
STM2452,STM2452,,2562124,2562453,+,putative inner membrane protein,No COG annotation,
STM2453,STM2453,,2562582,2563859,+,putative cytoplasmic protein,Function unknown,
STM2454,eutR,,2564059,2565111,-,putative regulator ethanolamine operon,Transcription,
STM2455,eutK,,2565159,2565653,-,putative carboxysome structural protein,Energy production and conversion,
STM2456,eutL,,2565666,2566325,-,putative carboxysome structural protein,Amino acid transport and metabolism,
STM2457,eutC,,2566335,2567231,-,ethanolamine ammonia-lyase%2C light chain,Amino acid transport and metabolism,
STM2458,eutB,,2567250,2568611,-,ethanolamine ammonia-lyase%2C heavy chain,Amino acid transport and metabolism,
STM2459,eutA,,2568623,2570026,-,CPPZ-55 prophage protein,Amino acid transport and metabolism,
STM2460,eutH,,2570023,2571249,-,putative transport protein,Amino acid transport and metabolism,
STM2461,eutG,,2571369,2572556,-,putative transport protein in ethanolamine utilization,Energy production and conversion,
STM2462,eutJ,,2572546,2573385,-,putative heatshock protein (Hsp70),Amino acid transport and metabolism,
STM2463,eutE,,2573396,2574799,-,putative aldehyde oxidoreductase in ethanolamine utilization,Energy production and conversion,
STM2464,eutN,,2574811,2575110,-,putative detox protein in ethanolamine utilization,Energy production and conversion,
STM2465,eutM,,2575211,2575501,-,putative detox protein in ethanolamine utilization,Energy production and conversion,
STM2466,eutD,,2575542,2576558,-,putative phosphotransacetylase in ethanolamine utilization,Energy production and conversion,
STM2467,eutT,,2576555,2577358,-,putative ethanolamine utilization cobalamin adenosyltransferase,Amino acid transport and metabolism,
STM2468,eutQ,,2577355,2578044,-,putative ethanolamine utilization protein,Amino acid transport and metabolism,
STM2469,eutP,,2578022,2578501,-,putative ethanolamine utilization protein,Amino acid transport and metabolism,
STM2470,eutS,,2578514,2578849,-,putative ethanol utilization carboxysome structural protein,Amino acid transport and metabolism,
STM2471,tnpA_3,,2579330,2579788,-,transposase for IS200,"Replication, recombination and repair",
STM2472,maeB,,2579978,2582257,-,putative transferase,Energy production and conversion,
STM2473,talA,,2582529,2583479,+,transaldolase A,Nucleotide transport and metabolism,
STM2474,tktB,,2583499,2585499,+,transketolase 2 isozyme,Carbohydrate transport and metabolism,
STM2475,STM2475,,2585562,2585792,-,putative cytoplasmic protein,No COG annotation,
STM2476,ypfG,,2585920,2586963,-,putative periplasmic protein,Function unknown,
STM2477,yffH,,2587088,2587663,-,putative pyrophosphohydrolase,"Replication, recombination and repair",
STM2478,STM2478,,2587867,2589165,+,putative beta-lactamase class C,Defense mechanisms,
STM2479,aegA,,2589614,2591575,-,putative oxidoreductase,Energy production and conversion,
STM2480,narQ,,2591761,2593461,+,sensory histidine kinase in two-component regulatory system with NarP (NarL),Signal transduction mechanisms,
STM2481,acrD,,2593646,2596759,+,RND family aminoglycoside/multidrug efflux pump,"Intracellular trafficking, secretion, and vesicular transport",
STM2482,yffB,,2597333,2597689,+,putative glutaredoxin family protein,Inorganic ion transport and metabolism,
STM2483,dapE,,2597693,2598820,+,N-succinyl-diaminopimelate deacylase,Amino acid transport and metabolism,
STM2484,STM2484,,2598848,2599048,+,putative inner membrane protein,Function unknown,
STM2485,ypfI,,2599075,2601093,-,putative acetyltransferase,"Translation, ribosomal structure and biogenesis",
STM2486,STM2486,,2601109,2601972,-,putative inner membrane protein,Function unknown,
STM2487,purC,,2602103,2602816,-,phosphoribosylaminoimidazole-succinocarboxamide synthetase,Nucleotide transport and metabolism,
STM2488,nlpB,,2602991,2604025,-,lipoprotein-34,Cell wall/membrane/envelope biogenesis,
STM2489,dapA,,2604042,2604920,-,dihydrodipicolinate synthase,Amino acid transport and metabolism,
STM2490,gcvR,,2605000,2605638,+,transcriptional repressor of gcv operon,Amino acid transport and metabolism,
STM2491,bcp,,2605638,2606108,+,thioredoxin dependent thiol peroxidase,"Post-translational modification, protein turnover,and chaperones",
STM2492,STM2492,,2606155,2606508,-,putative glycerate kinase,Carbohydrate transport and metabolism,
STM2493,perM,,2606695,2607762,-,putative PerM family permease,Function unknown,
STM2494,STM2494,,2607970,2609433,+,putative inner membrane or exported,Function unknown,
STM2495,yfgD,,2609473,2609832,+,putative arsenate reductase,Inorganic ion transport and metabolism,
STM2496,yfgE,,2609859,2610584,-,putative ATPase involved in DNA replication initiation,"Replication, recombination and repair",
STM2497,uraA,,2610655,2611944,-,NCS2 family uracil transport protein,Nucleotide transport and metabolism,
STM2498,upp,,2612032,2612658,-,uracil phosphoribosyltransferase,Nucleotide transport and metabolism,
STM2499,purM,,2613072,2614109,+,phosphoribosylaminoimidazole synthetase,Nucleotide transport and metabolism,
STM2500,purN,,2614109,2614747,+,polyphosphate kinase,Nucleotide transport and metabolism,
STM2501,ppk,,2614936,2617002,+,polyphosphate kinase,Nucleotide transport and metabolism,
STM2502,ppx,,2617007,2618548,+,exopolyphosphatase,Nucleotide transport and metabolism,
STM2503,STM2503,,2618584,2620797,-,putative diguanylate cyclase,Signal transduction mechanisms,
STM2504,STM2504,,2620894,2621031,-,putative cytoplasmic protein,No COG annotation,
STM2505,STM2505,,2621102,2621362,-,putative inner membrane protein,No COG annotation,
STM2506,STM2506,,2621210,2621401,+,putative inner membrane protein,Function unknown,
STM2507,STM2507,,2621480,2621716,-,putative inner membrane protein,Function unknown,
STM2508,STM2508,,2621942,2622271,+,putative cytoplasmic protein,Function unknown,
STM2509,STM2509,,2622291,2622647,-,putative IS3-like transposase,"Replication, recombination and repair",
STM2510,guaA,,2622804,2624381,-,GMP synthetase,Nucleotide transport and metabolism,
STM2511,guaB,,2624451,2625917,-,IMP dehydrogenase,Nucleotide transport and metabolism,
STM2512,xseA,,2626078,2627427,+,exonuclease VII%2C large subunit,"Replication, recombination and repair",
STM2513,shdA,,2627589,2633708,-,C-terminal region of AIDA-like protein,Cell wall/membrane/envelope biogenesis,
